index,address_1,address_2,name,expiration_date
238,FLORIAŃSKA,27,DREAM SPÓŁKA Z O.O.,2030-11-09
239,FLORIAŃSKA,28,DOBRY HOTEL SPÓŁKA Z OGRANICZONA ODPOWIEDZILANOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-09-05
240,FLORIAŃSKA,30,KOSTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-03
241,FLORIAŃSKA,33,PYLA I SMAGACZ SINGLE SPÓŁKA JAWNA,2030-02-11
242,FLORIAŃSKA,34,MEX K SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-26
243,FLORIAŃSKA,36,CERASUS SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2030-12-16
244,FLORIAŃSKA,38,"LALOWICZ MAŁGORZATA, DUTKIEWICZ MARIUSZ",2025-12-05
245,FLORIAŃSKA,39,"WIĘCEK PRZEMYSŁAW, WIĘCEK MICHAŁ",2027-11-06
246,FLORIAŃSKA,43,MAŁOPOLSKA PRYWATNA KOMUNIKACJA SAMOCHODOWA SPÓŁKA Z O. O.,2023-02-26
247,FLORIAŃSKA,45,KULIŚ STANISŁAW,2023-07-24
248,FLORIAŃSKA,47,SMAGACZ TOMASZ,2027-01-14
249,FLORIAŃSKA,47,"RESTAURACJA VOTO SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ, .",2028-03-31
250,FLORIAŃSKA,53,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2028-08-21
251,FLORIAŃSKA,18/3,ICIEK WANDA,2030-11-30
252,FLORIAŃSKA,18/U 2,PARTY TIME SPÓŁKA Z O.O.,2030-09-07
253,FLORIAŃSKA,40/U-1,DOBRZAŃSKI RAFAŁ,2026-12-31
254,FLORIAŃSKA,51/LU 1,CARNABY INTERACTIVE SPÓŁKA Z O.O.,2030-06-13
255,FORTECZNA,22,BIELA-KALINOWSKA JOLANTA,2030-04-15
256,FORTECZNA,146,BRZEGOWY TOMASZ,2030-08-04
257,FRANCISZKA HYNKA,59-60,NGUYEN VAN,2028-07-12
258,FRANCISZKA KNIAŹNINA,1/U4,KRUSZEC ANDRZEJ,2029-08-26
259,GAJOWA,16,"OSMAŃSKA MAŁGORZATA, STOKŁOSA ANNA, STOKŁOSA-CUCCINIELLO MARIA",2023-03-11
260,GALICYJSKA,9,SCC-SERVICE CONGRESS CENTER SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2022-12-31
261,GALICYJSKA,9,SCC-SERVICE CONGRESS CENTER SPÓLKA Z O.O. SPÓŁKA KOMANDYTOWA,2030-12-31
262,GALICYJSKA,1/LU7,WALCZAK JAN,2027-11-05
263,GARBARSKA,18 lok. 1,MARK PLUS EURODOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-17
264,GEN. AUGUSTA FIELDORFA-NILA,17/JU-14,MOŹDZIŃSKI PIOTR,2029-06-10
265,GEN. HENRYKA DĄBROWSKIEGO,5 lok. 3B,"WALCZAK JAN, ADAMEK MACIEJ",2030-09-08
266,GEN. HENRYKA KAMIEŃSKIEGO,11,"""DOMINIUM"" SPÓŁKA AKCYJNA",2026-12-30
267,GEN. HENRYKA KAMIEŃSKIEGO,11,BONARKA RESTAURACJA BRONOWICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-24
268,GEN. HENRYKA KAMIEŃSKIEGO,11,AMREST SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-06
269,GEN. JÓZEFA CHŁOPICKIEGO,3,SENDERSKA DOMINIKA,2023-02-28
270,GEN. JÓZEFA CHŁOPICKIEGO,1/4,"MALINOVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",2023-07-05
271,GEN. JÓZEFA DWERNICKIEGO,5,FILARSKI WOJCIECH,2027-04-03
272,GEN. MICHAŁA KARASZEWICZA- TOKARZEWSKIEGO,35,"BOGUSŁAW CZPIEL, MARCIN WÓJCIK",2024-06-05
273,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,NAWITO SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2030-10-06
274,GEN. TADEUSZA KOŚCIUSZKI,3,SZCZEPKOWICZ BOGUSŁAW,2028-03-16
275,GEN. TADEUSZA KOŚCIUSZKI,5,ORBIS SPÓŁKA AKCYJNA,2030-03-17
276,GEN. TADEUSZA KOŚCIUSZKI,14,JOPEK WIESŁAW,2025-09-16
277,GEN. TADEUSZA KOŚCIUSZKI,19,KOROLKO ANNA,2030-09-25
278,GEN. TADEUSZA KOŚCIUSZKI,42,STOLARSKI MACIEJ,2030-02-08
279,GEN. WITOLDA URBANOWICZA,10A,DELICIOSO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMADYTOWA,2028-02-10
280,GĘSIA,22A,LEGENDZIEWICZ JACEK,2029-05-25
281,GLINIK,73,GRUCHAŁA JOANNA,2029-03-09
282,GŁÓWNY,1,ARKADY B. MORDARSKI P. JARCZEWSKI SPÓŁKA JAWNA,2023-01-14
283,GŁÓWNY,6,SZARA RESTO-BAR SPÓŁKA Z O. O.,2025-08-31
284,GŁÓWNY,7,FIGA-2 ŁACHWA I WSPÓLNICY SPÓŁKA JAWNA,2023-05-15
285,GŁÓWNY,9,DURBAS ANDRZEJ,2023-01-08
286,GŁÓWNY,10,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
287,GŁÓWNY,17,SZARA GĘŚ MSHG SPÓŁKA Z O.O.,2024-12-15
288,GŁÓWNY,18,BELMAR M. KAŁUGA SPÓŁKA JAWNA,2025-01-11
289,GŁÓWNY,22,RESTAURACJA SIOUX P. S. KARŁOWSCY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2022-12-31
290,GŁÓWNY,27,CABARET SPÓŁKA Z O. O.,2023-02-15
291,GŁÓWNY,29,"ADAMCZYK JAKUB, WĘGLARZ MACIEJ",2027-05-31
292,GŁÓWNY,46,PIJALNIE CZEKOLADY SPÓŁKA Z O.O.,2025-08-08
293,GOŁAŚKA,1A,"SZULC DARIUSZ, SZULC KAMIL",2030-02-13
294,GOŁĘBIA,2,YMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-01-31
295,GOŁĘBIA,3,KOMIEROWSKI PAWEŁ,2023-06-06
296,GOŁĘBIA,4,LUCHETTA ŁODZIŃSKA MAGDALENA,2027-05-20
297,GOŁĘBIA,5,HORECA INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-14
298,GOŁĘBIA,6,LASTRIKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-30
299,GOŁĘBIA,8,WŁODARCZYK-KAZUBOWSKA DOROTA,2027-09-30
300,GRODZKA,2,MECHMEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-24
301,GRODZKA,3,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
302,GRODZKA,4,ATRIUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-07-22
303,GRODZKA,4,RESTODRINK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-06-21
304,GRODZKA,5,GALICJA SMAKU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-04-30
305,GRODZKA,6,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-07-12
306,GRODZKA,8,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2026-10-24
307,GRODZKA,9,ZNISZCZOŁ ELŻBIETA,2029-03-31
308,GRODZKA,10,CERASUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-02-10
309,GRODZKA,21,FUNDACJA ŚWIĘTEGO WŁODZIMIERZA CHRZCICIELA RUSI KIJOWSKIEJ W KRAKOWIE,2023-04-21
310,GRODZKA,33,WIŚNIOWY SAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-17
311,GRODZKA,34,POLAND GUIDED TOURS SPÓŁKA Z O.O.,2030-09-08
312,GRODZKA,35,ŁODZIŃSKI JACEK,2030-01-18
313,GRODZKA,35,JACEK ŁODZIŃSKI,2024-07-31
314,GRODZKA,37,"KĘDZIOR ANNA, ZAMORSKA BARBARA",2023-05-23
315,GRODZKA,40,FOLKLOR KULINARNY TFMF INVESTMENT LP I WSPÓLNICY SPÓŁKA JAWNA,2029-05-31
316,GRODZKA,40,SZARA GĘŚ MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-08-31
317,GRODZKA,41,FORTE DE LEO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-29
318,GRODZKA,43,GÓRSKI MACIEJ,2027-03-30
319,GRODZKA,45,REGUŁA STANISŁAWA,2029-02-23
320,GRODZKA,48,PIZZATOPIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-09
321,GRODZKA,51,PROSECCO OYSTERS BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-24
322,GRODZKA,51,OSTACHOWSKI ZBIGNIEW,2029-09-11
323,GRODZKA,63,FIORENTINA MSHG SPÓŁKA Z O.O.,2025-01-09
324,GRODZKA,65,"KAWIARNIA ""SANTOS"" BEDNARCZYK SPÓŁKA JAWNA",2029-06-16
325,GRODZKA,39/LU1,ENOTEKA PERGAMIN SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWO - AKCYJNA,2024-07-07
326,GRODZKA,63/hotel,BALTHAZAR HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-21
327,GROMADZKA,24C,MORAVSKIE WINO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-25
328,GRZEGÓRZECKA,69,QUOC PHONG LE,2028-11-09
329,GRZEGÓRZECKA,71,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-01
330,GRZEGÓRZECKA,74,DURCZAK URSZULA,2023-06-10
331,GUSTAWA MORCINKA,40,KOTWICA MATEUSZ,2029-05-14
332,HALICKA,14A,PURO HOTEL KAZIMIERZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
333,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
334,HENRYKA PACHOŃSKIEGO,8A,MACIUSZEK RENATA,2027-03-25
335,HENRYKA SIENKIEWICZA,27,GMD PROPERTIES SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-09-23
336,HETMANA ŻÓŁKIEWSKIEGO,26/3,BEREZA PAWEŁ,2023-02-03
337,IGNACEGO DASZYŃSKIEGO,13/36,ARTUR FRIEDLANDER,2023-11-30
338,IGNACEGO KRASICKIEGO,18,BALICKI BOGDAN,2030-02-09
339,IZAAKA,1,WRÓBEL GRZEGORZ,2029-01-31
340,IZAAKA,3,KORSAK WITOLD,2023-12-31
341,IZAAKA,1/1,BOGUSZEWICZ JAROSŁAW,2030-02-25
342,IZAAKA,7 lok. 1,LUSINA SPÓŁKA Z O.O.,2030-08-09
343,JAGIELLOŃSKA,2,DOM RESTAURACYJNY SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2030-01-31
344,JAGIELLOŃSKA,5,RAMIR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-14
345,JAGIELLOŃSKA,10,FOCA EVENTS SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-30
346,JAGIELLOŃSKA,11,BANAŚ BARTŁOMIEJ,2027-03-07
347,JAGIELLOŃSKA,15,MRUGALSKA MONIKA,2023-08-12
348,JAGIELLOŃSKA,"10 LOK. B, C",SENOR EVENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-05-20
349,JAGIELLOŃSKA,6/6A,PNB INTERACTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-08-09
350,JAKUBA,11,MACHACZKA MICHAŁ,2026-11-13
351,JAKUBA,19,"WOŁKOUN MARCIN, ZGÓRKIEWICZ KRZYSZTOF, KURBIEL RAFAŁ",2026-06-21
352,JAKUBA,19,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2029-05-10
353,JAKUBA MAJORA,5A/1,SZAREK MARIUSZ,2028-01-23
354,JANA BUSZKA,4,JASICZEK EWA,2028-10-12
355,JANA DEKERTA,47,PAWLIK GRZEGORZ,2030-05-26
356,JANA PIETRUSIŃSKIEGO,12,"WRÓBLEWSKA JOANNA, BOGACKA MAŁGORZATA",2028-06-08
357,JANA ZAMOYSKIEGO,24,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-06-15
358,JANUSZA MEISSNERA,19,NOSEK ROBERT,2028-01-16
359,JERZEGO WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2027-06-17
360,JODŁOWA,13,ZR HOTELE SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2026-05-26
361,JONATANA WARSZAUERA,3,GUZDA JAROSŁAW,2030-12-20
362,JONATANA WARSZAUERA,10,HOTELIER POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-02-16
363,JOSEPHA CONRADA,29,HOTEL CONRAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-14
364,JOSEPHA CONRADA,66,IKEA RETAIL SPÓLKA Z O.O.,2030-09-13
365,JOSEPHA CONRADA,29A,BIUROWIEC CONRAD SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2028-11-10
366,JÓZEFA,2,JACYNA PIOTR,2026-10-26
367,JÓZEFA,5,LOST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-29
368,JÓZEFA,6,1ST FLOOR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-24
369,JÓZEFA,8,PUBOWA SPÓŁKA Z O.O.,2030-11-14
370,JÓZEFA,9,ZIELIŃSKI ZBIGNIEW,2030-11-03
371,JÓZEFA,11,PERETS VITALII,2027-06-06
372,JÓZEFA,11,RÓG MICHAŁ,2028-01-22
373,JÓZEFA,14,RESTAURACJA STARKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-04
374,JÓZEFA,16,ROMAŃSKI WOJCIECH,2030-05-09
375,JÓZEFA,17,KOLANKO NO 6 B. ZIARKOWSKA SPÓŁKA JAWNA,2023-01-14
376,JÓZEFA,17,"KALBARCZYK REMIGIUSZ, KALBARCZYK RAFAŁ",2030-04-04
377,JÓZEFA,20,EUROCOOK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-03-26
378,JÓZEFA,26,"KUCHNIA WŁOSKA BEATA SEWERYN, ŁUKASZ PRZYBYLSKI SPÓŁKA JAWNA, .",2025-05-20
379,JÓZEFA,26,VARIOS ADAM MELNYCZUK SPÓŁKA JAWNA,2028-02-28
380,JÓZEFA,34,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-31
381,JÓZEFA,34,"SKUZA-KASZUBA ALEKSANDRA, KASZUBA MARIUSZ",2029-06-24
382,JÓZEFA,36,STOWARZYSZENIE FESTIWAL KULTURY ZYDOWSKIEJ,2027-02-17
383,JÓZEFA,40,2OKNA BUDZIŁO I RUDEK SPÓŁKA JAWNA,2029-08-09
384,JÓZEFA,12 lok. 1-2,"STUDNICKI KRZYSZTOF, STUDNICKI WOJCIECH",2025-03-12
385,JÓZEFA,"6 / 2U, 3U","SAŁAPA PAWEŁ, TOCZEK ROBERT",2029-11-14
386,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-26
387,JÓZEFA DIETLA,27,WAJDA TOMASZ,2030-11-17
388,JÓZEFA DIETLA,33,RUCHY GEORGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-02-14
389,JÓZEFA DIETLA,39,RED BOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,2029-06-10
390,JÓZEFA DIETLA,49,"KORSAK-PRZYBOŚ ŁUCJA, KORSAK WITOLD",2025-03-02
391,JÓZEFA DIETLA,49,DURNOGA KACPER,2030-10-09
392,JÓZEFA DIETLA,50,VR STUDIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-08
393,JÓZEFA DIETLA,60,HOSPITALITY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-21
394,JÓZEFA DIETLA,64,MARCHWIŃSKI JANUSZ,2027-10-03
395,JÓZEFA DIETLA,75,STRZEBOŃSKA ANNA,2026-12-31
396,JÓZEFA DIETLA,85,PRESTIGE COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-30
397,JÓZEFA DIETLA,91,FENICIA SPÓŁKA Z O.O.,2030-09-19
398,JÓZEFA DIETLA,113,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-16
399,JÓZEFA DIETLA,15/U1 i U2,ZERO CAMPS SPÓŁKA Z O.O.,2030-12-11
400,JÓZEFA DIETLA,44/59,VINCENTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-14
401,JÓZEFA DIETLA,45/47 lok. 5,GRABOWSKA DOMINIKA,2027-04-01
402,JÓZEFA DIETLA,46A,POTOCKA MAŁGORZATA,2029-08-04
403,JÓZEFA DIETLA,57/LU 1,FIDESTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
404,JÓZEFA DIETLA,58/6,SH&H SP. Z O.O. SP. K.,2023-08-17
405,JÓZEFA DIETLA,69/1,CLOUDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
406,JÓZEFA DIETLA,85/1,"WALCZEWSKI GRZEGORZ, KOTOWICZ BARTOSZ",2030-11-15
407,JÓZEFA DIETLA,97/5A,"WOJDYŁO JAKUB, RYBARZ KAZIMIERZ",2027-12-18
408,JÓZEFA KAŁUŻY,1/3,MISKO2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-18
409,JÓZEFA MACKIEWICZA,14B,NEW WORLD JOINT-VENTURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-15
410,JÓZEFA MACKIEWICZA,,"PROKOPIK SŁAWOMIR, PROKOPIK MAREK",2029-08-16
411,JÓZEFA MARCIKA,27A,"MATRAS MIROSŁAW, PITUCH SZYMON",2027-04-11
412,JÓZEFA ROSTAFIŃSKIEGO,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE AKADEMICA,2029-09-27
413,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO- HUTNICZEJ W KRAKOWIE ACADEMICA,2024-01-18
414,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STIDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2029-09-10
415,JÓZEFA SZUJSKIEGO,3,TOSHI SPÓŁKA AKCYJNA,2029-08-19
416,JÓZEFA SZUJSKIEGO,4,GRAND ASCOT WRZECIONEK SPÓŁKA JAWNA,2027-04-29
417,JÓZEFA SZUJSKIEGO,5,BIURO TURYSTYKI ZWIĄZKU NAUCZYCIELSTWA POLSKIEGO LOGOSTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
418,JÓZEFA SZUJSKIEGO,1/1,MIĘTA RESTOBAR PLATINIUM ONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2027-12-31
419,JÓZEFA WYBICKIEGO,54,RODZINNE RESTAURACJE GÓRZYŃSKA SPÓŁKA JAWNA,2030-06-21
420,JÓZEFA WYBICKIEGO,3B,ZAKŁAD DOSKONALENIA ZAWODOWEGO,2028-02-16
421,JÓZEFIŃSKA,2,ZAKŁADKA SPÓŁKA Z O.O.,2023-01-27
422,JÓZEFIŃSKA,4/2,TASTE & BEAUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-05
423,JÓZEFIŃSKA,4/4 i 5,BOOGIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-04
424,JÓZEFITÓW,8,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-09-26
425,JUGOWICKA,10C,LABORATORIUM KOSMETYKÓW NATURALNYCH FARMONA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-11-09
426,JULIUSZA LEA,34,ZALEJSKI WIESŁAW,2029-11-30
427,JULIUSZA LEA,11B,CICHOWLAS EWELINA,2030-08-22
428,JULIUSZA LEA,16A/102,REST KOŁODZIEJCZYK MIKOŁAJCZYK SPÓŁKA JAWNA,2028-10-19
429,JULIUSZA LEA,20 B /1 i 2,THI NGOC ANH NGUYEN,2030-11-17
430,JULIUSZA LEA,90A,OBRĘBSKA ALINA,2030-07-25
431,KALWARYJSKA,32,GRYCH TOMASZ,2029-07-06
432,KALWARYJSKA,66,"DEMBEK-DZIWOSZ AGATA, MUSZYŃSKI RAMI",2023-09-30
433,KALWARYJSKA,75,ALEBRICHE FOODS SPÓŁKA Z O.O.,2030-07-21
434,KALWARYJSKA,9-15,CASINO SPÓŁKA Z O.O.,2023-06-13
435,KALWARYJSKA,9-15,PIETRZKIEWICZ GRZEGORZ,2029-07-29
436,KALWARYJSKA,26/4,GOOD FUN MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
437,KALWARYJSKA,60/1,SKOWRONEK TATIANA,2027-03-06
438,KAMIENNA,8,ACRO PRO FIT SPÓLKA Z O.O.,2030-10-10
439,KAMIENNA,12,"HPK SCHEJBAL, HOŁUBICZKO, OCHAB SPÓŁKA KOMANDYTOWA",2029-05-19
440,KAMIENNA,17,POLPUB SPÓŁKA Z O.O.,2030-11-08
441,KAMIENNA,19,DOBRZAŃSKI AMADEUSZ,2029-10-07
442,KAMIENNA,2-4,"FORTY-FORTY A. SZEWCZYK, D. SZEWCZYK SPÓKA JAWNA",2030-05-11
443,KAMIENNA,2-4,RAŚ ŁUKASZ,2030-07-25
444,KANONICZA,7,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
445,KANONICZA,11,HUS PRZEMYSŁAW,2028-09-16
446,KANONICZA,15,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-03-04
447,KANONICZA,16,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-03-13
448,KANONICZA,22,LITWIN STANISŁAW,2027-05-13
449,KAPELANKA,43,SIEMIEŃSKA MARGARITA,2030-03-31
450,KAPELANKA,54,MAXIPIZZA SPÓŁKA AKCYJNA,2028-11-25
451,KAPELANKA,15A,"NGUYEN THI BI, PHAM ANH KHOI",2029-06-16
452,KAPELANKA,15J,PANORAMA KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-02
453,KARMELICKA,7,MASTER FOOD POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-22
454,KARMELICKA,7,MARSZAŁEK KATARZYNA,2029-08-06
455,KARMELICKA,7,SHREE GROUP SPÓŁKA Z O.O.,2030-10-09
456,KARMELICKA,9,"MIKITA IWONA, SAWCZYN KATARZYNA",2023-09-30
457,KARMELICKA,10,"ORŁOWSKA-ZAJĄC LIDIA, ZAJĄC WIESŁAW",2029-06-30
458,KARMELICKA,10,TI AMO TI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-09
459,KARMELICKA,14,FRIENDS COFFEE - R.J.FRONC R. CHRZĄSZCZ SP. J.,2023-11-29
460,KARMELICKA,15,DABI FILIP I STANISŁAW HELLSTEIN SPÓŁKA JAWNA,2028-08-16
461,KARMELICKA,17,"WASZKIEWICZ ADAM, WASZKIEWICZ STANISŁAWA",2030-06-13
462,KARMELICKA,22,BRZOSTEK RAFAŁ,2030-10-06
463,KARMELICKA,27,KOZIOŁEK BENJAMIN,2028-08-16
464,KARMELICKA,29,"SIEMBAK WIESŁAWA, SIEMBAK RYSZARD",2023-05-09
465,KARMELICKA,36,ARS CULINARIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-08-07
466,KARMELICKA,40,AHMAD BILAL,2029-11-18
467,KARMELICKA,54,JAPONINJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-24
468,KARMELICKA,3/3,THANKYOUVERYDUTCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-09-13
469,KARMELICKA,43A/1,ZNISZCZOŁ ELŻBIETA,2027-08-08
470,KAROLA SZYMANOWSKIEGO,15,"HUĆKO MARIUSZ, ORŁOWSKI TOMASZ",2023-09-03
471,KARPACKA,2B,TOKARZ ZBIGNIEW,2028-07-04
472,KAWIORY,26,KIJOWSKI PIOTR,2029-05-16
473,KAZIMIERZA BRODZIŃSKIEGO,3,AGENCJA PROMOCJI MIAST I REGIONÓW SPÓŁKA Z O.O.,2023-06-19
474,KAZIMIERZA BRODZIŃSKIEGO,3,SYRYTCZYK JERZY,2028-09-08
475,KAZIMIERZA BRODZIŃSKIEGO,6,GRANIT COFFEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-03
