index,address_1,address_2,name,expiration_date
229,GOŁĘBIA,5,HORECA INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-14
230,GOŁĘBIA,6,LASTRIKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-30
231,GOŁĘBIA,8,WŁODARCZYK-KAZUBOWSKA DOROTA,2027-09-30
232,GRODZKA,2,MECHMEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-24
233,GRODZKA,3,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
234,GRODZKA,4,RESTODRINK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-06-21
235,GRODZKA,5,GALICJA SMAKU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-04-30
236,GRODZKA,6,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-07-12
237,GRODZKA,8,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2026-10-24
238,GRODZKA,9,ZNISZCZOŁ ELŻBIETA,2029-03-31
239,GRODZKA,21,FUNDACJA ŚWIĘTEGO WŁODZIMIERZA CHRZCICIELA RUSI KIJOWSKIEJ W KRAKOWIE,2023-04-21
240,GRODZKA,33,WIŚNIOWY SAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-17
241,GRODZKA,34,POLAND GUIDED TOURS SPÓŁKA Z O.O.,2030-09-08
242,GRODZKA,35,ŁODZIŃSKI JACEK,2030-01-18
243,GRODZKA,37,"KĘDZIOR ANNA, ZAMORSKA BARBARA",2023-05-23
244,GRODZKA,40,FOLKLOR KULINARNY TFMF INVESTMENT LP I WSPÓLNICY SPÓŁKA JAWNA,2029-05-31
245,GRODZKA,40,SZARA GĘŚ MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-08-31
246,GRODZKA,41,FORTE DE LEO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-29
247,GRODZKA,45,REGUŁA STANISŁAWA,2027-02-11
248,GRODZKA,51,PROSECCO OYSTERS BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-24
249,GRODZKA,51,OSTACHOWSKI ZBIGNIEW,2029-09-11
250,GRODZKA,63,FIORENTINA MSHG SPÓŁKA Z O.O.,2025-01-09
251,GRODZKA,65,"KAWIARNIA ""SANTOS"" BEDNARCZYK SPÓŁKA JAWNA",2029-06-16
252,GRODZKA,39/LU1,ENOTEKA PERGAMIN SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWO - AKCYJNA,2024-07-07
253,GRODZKA,63/hotel,BALTHAZAR HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-21
254,GRZEGÓRZECKA,71,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-01
255,GUSTAWA MORCINKA,40,KOTWICA MATEUSZ,2029-05-14
256,HALICKA,14A,PURO HOTEL KAZIMIERZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
257,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-04
258,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
259,HENRYKA PACHOŃSKIEGO,8A,MACIUSZEK RENATA,2027-03-25
260,HENRYKA SIENKIEWICZA,27,GMD PROPERTIES SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-09-23
261,HETMANA ŻÓŁKIEWSKIEGO,26/3,BEREZA PAWEŁ,2023-02-03
262,IZAAKA,1,WRÓBEL GRZEGORZ,2029-01-31
263,IZAAKA,3,KORSAK WITOLD,2023-12-31
264,IZAAKA,1/1,BOGUSZEWICZ JAROSŁAW,2030-02-25
265,IZAAKA,7 lok. 1,LUSINA SPÓŁKA Z O.O.,2030-08-09
266,JAGIELLOŃSKA,2,DOM RESTAURACYJNY SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2030-01-31
267,JAGIELLOŃSKA,5,RAMIR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-14
268,JAGIELLOŃSKA,10,FOCA EVENTS SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-30
269,JAGIELLOŃSKA,11,BANAŚ BARTŁOMIEJ,2027-03-07
270,JAGIELLOŃSKA,15,MRUGALSKA MONIKA,2023-08-12
271,JAGIELLOŃSKA,"10 LOK. B, C",SENOR EVENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-05-20
272,JAGIELLOŃSKA,6/6A,PNB INTERACTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-08-09
273,JAKUBA,11,MACHACZKA MICHAŁ,2026-11-13
274,JAKUBA,19,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2029-05-10
275,JAKUBA MAJORA,5A/1,SZAREK MARIUSZ,2028-01-23
276,JANA DEKERTA,47,PAWLIK GRZEGORZ,2030-05-26
277,JANA PIETRUSIŃSKIEGO,12,"WRÓBLEWSKA JOANNA, BOGACKA MAŁGORZATA",2028-06-08
278,JANA ZAMOYSKIEGO,24,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-04-30
279,JERZEGO WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2029-07-11
280,JERZEGO WASZYNGTONA,1,KUSEK DARIUSZ,2027-03-07
281,JODŁOWA,13,ZR HOTELE SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2026-05-26
282,JONATANA WARSZAUERA,3,GUZDA JAROSŁAW,2030-12-20
283,JONATANA WARSZAUERA,10,HOTELIER POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-02-16
284,JOSEPHA CONRADA,29,HOTEL CONRAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-14
285,JOSEPHA CONRADA,29A,BIUROWIEC CONRAD SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2028-11-10
286,JÓZEFA,6,1ST FLOOR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-24
287,JÓZEFA,8,PUBOWA SPÓŁKA Z O.O.,2030-11-14
288,JÓZEFA,9,ZIELIŃSKI ZBIGNIEW,2030-11-03
289,JÓZEFA,11,RÓG MICHAŁ,2028-01-22
290,JÓZEFA,14,RESTAURACJA STARKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-04
291,JÓZEFA,16,ROMAŃSKI WOJCIECH,2030-05-09
292,JÓZEFA,17,KOLANKO NO 6 B. ZIARKOWSKA SPÓŁKA JAWNA,2023-01-14
293,JÓZEFA,17,"KALBARCZYK REMIGIUSZ, KALBARCZYK RAFAŁ",2030-04-04
294,JÓZEFA,20,EUROCOOK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-07-09
295,JÓZEFA,26,"KUCHNIA WŁOSKA BEATA SEWERYN, ŁUKASZ PRZYBYLSKI SPÓŁKA JAWNA, .",2025-05-20
296,JÓZEFA,26,VARIOS ADAM MELNYCZUK SPÓŁKA JAWNA,2028-02-28
297,JÓZEFA,34,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-18
298,JÓZEFA,34,"SKUZA-KASZUBA ALEKSANDRA, KASZUBA MARIUSZ",2028-05-27
299,JÓZEFA,36,STOWARZYSZENIE FESTIWAL KULTURY ZYDOWSKIEJ,2030-03-11
300,JÓZEFA,40,2OKNA BUDZIŁO I RUDEK SPÓŁKA JAWNA,2030-11-21
301,JÓZEFA,12 lok. 1-2,"STUDNICKI KRZYSZTOF, STUDNICKI WOJCIECH",2025-03-12
302,JÓZEFA,"6 / 2U, 3U","SAŁAPA PAWEŁ, TOCZEK ROBERT",2029-11-14
303,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-26
304,JÓZEFA DIETLA,39,RED BOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,2029-06-10
305,JÓZEFA DIETLA,49,"KORSAK-PRZYBOŚ ŁUCJA, KORSAK WITOLD",2025-03-02
306,JÓZEFA DIETLA,49,DURNOGA KACPER,2030-10-09
307,JÓZEFA DIETLA,50,VR STUDIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-08
308,JÓZEFA DIETLA,60,HOSPITALITY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-21
309,JÓZEFA DIETLA,64,MARCHWIŃSKI JANUSZ,2027-10-03
310,JÓZEFA DIETLA,75,STRZEBOŃSKA ANNA,2026-12-31
311,JÓZEFA DIETLA,85,PRESTIGE COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-30
312,JÓZEFA DIETLA,91,FENICIA SPÓŁKA Z O.O.,2030-09-19
313,JÓZEFA DIETLA,113,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-16
314,JÓZEFA DIETLA,45/47 lok. 5,GRABOWSKA DOMINIKA,2027-04-01
315,JÓZEFA DIETLA,46A,POTOCKA MAŁGORZATA,2029-08-04
316,JÓZEFA DIETLA,57/LU 1,FIDESTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
317,JÓZEFA DIETLA,58/6,SH&H SP. Z O.O. SP. K.,2023-08-17
318,JÓZEFA DIETLA,69/1,CLOUDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
319,JÓZEFA DIETLA,85/1,"WALCZEWSKI GRZEGORZ, KOTOWICZ BARTOSZ",2030-11-15
320,JÓZEFA DIETLA,97/5A,"WOJDYŁO JAKUB, RYBARZ KAZIMIERZ",2027-12-18
321,JÓZEFA MACKIEWICZA,14B,NEW WORLD JOINT-VENTURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-15
322,JÓZEFA MARCIKA,27A,"MATRAS MIROSŁAW, PITUCH SZYMON",2027-04-11
323,JÓZEFA ROSTAFIŃSKIEGO,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE AKADEMICA,2029-09-27
324,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO- HUTNICZEJ W KRAKOWIE ACADEMICA,2024-01-18
325,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STIDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2030-09-03
326,JÓZEFA SZUJSKIEGO,4,GRAND ASCOT WRZECIONEK SPÓŁKA JAWNA,2027-04-29
327,JÓZEFA SZUJSKIEGO,5,BIURO TURYSTYKI ZWIĄZKU NAUCZYCIELSTWA POLSKIEGO LOGOSTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
328,JÓZEFA SZUJSKIEGO,1/1,MIĘTA RESTOBAR PLATINIUM ONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2027-12-31
329,JÓZEFA WYBICKIEGO,54,RODZINNE RESTAURACJE GÓRZYŃSKA SPÓŁKA JAWNA,2030-06-21
330,JÓZEFA WYBICKIEGO,3B,ZAKŁAD DOSKONALENIA ZAWODOWEGO,2028-02-16
331,JÓZEFIŃSKA,2,ZAKŁADKA SPÓŁKA Z O.O.,2023-01-27
332,JÓZEFIŃSKA,4/2,TASTE & BEAUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-05
333,JÓZEFIŃSKA,4/4 i 5,BOOGIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-04
334,JUGOWICKA,10C,LABORATORIUM KOSMETYKÓW NATURALNYCH FARMONA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-11-09
335,JULIUSZA LEA,16A/102,REST KOŁODZIEJCZYK MIKOŁAJCZYK SPÓŁKA JAWNA,2028-10-19
336,JULIUSZA LEA,90A,OBRĘBSKA ALINA,2030-07-25
337,JUTRZENKA,36,BIERNACIK DOROTA,2023-02-18
338,KALWARYJSKA,75,ALEBRICHE FOODS SPÓŁKA Z O.O.,2030-07-21
339,KALWARYJSKA,9-15,CASINO SPÓŁKA Z O.O.,2023-06-13
340,KALWARYJSKA,9-15,PIETRZKIEWICZ GRZEGORZ,2029-07-29
341,KALWARYJSKA,26/4,GOOD FUN MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
342,KALWARYJSKA,60/1,SKOWRONEK TATIANA,2027-03-06
343,KAMIENNA,8,ACRO PRO FIT SPÓLKA Z O.O.,2030-10-10
344,KAMIENNA,12,"HPK SCHEJBAL, HOŁUBICZKO, OCHAB SPÓŁKA KOMANDYTOWA",2029-05-19
345,KAMIENNA,17,POLPUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-26
346,KAMIENNA,19,DOBRZAŃSKI AMADEUSZ,2029-10-07
347,KAMIENNA,2-4,"FORTY-FORTY A. SZEWCZYK, D. SZEWCZYK SPÓKA JAWNA",2030-05-11
348,KAMIENNA,2-4,RAŚ ŁUKASZ,2030-07-25
349,KANONICZA,7,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
350,KANONICZA,11,HUS PRZEMYSŁAW,2028-09-16
351,KANONICZA,15,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-03-04
352,KANONICZA,16,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-03-13
353,KANONICZA,22,LITWIN STANISŁAW,2027-05-13
354,KAPELANKA,43,SIEMIEŃSKA MARGARITA,2030-03-31
355,KARMELICKA,7,MASTER FOOD POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-22
356,KARMELICKA,7,MARSZAŁEK KATARZYNA,2029-08-06
357,KARMELICKA,9,"MIKITA IWONA, SAWCZYN KATARZYNA",2023-09-30
358,KARMELICKA,10,TI AMO TI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-09
359,KARMELICKA,14,FRIENDS COFFEE - R.J.FRONC R. CHRZĄSZCZ SP. J.,2023-11-29
360,KARMELICKA,15,DABI FILIP I STANISŁAW HELLSTEIN SPÓŁKA JAWNA,2028-08-16
361,KARMELICKA,22,BRZOSTEK RAFAŁ,2030-10-06
362,KARMELICKA,27,KOZIOŁEK BENJAMIN,2028-08-16
363,KARMELICKA,29,"SIEMBAK WIESŁAWA, SIEMBAK RYSZARD",2023-05-09
364,KARMELICKA,36,ARS CULINARIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-08-07
365,KARMELICKA,40,AHMAD BILAL,2029-11-18
366,KARMELICKA,3/3,THANKYOUVERYDUTCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-09-13
367,KARMELICKA,43A/1,ZNISZCZOŁ ELŻBIETA,2027-08-08
368,KAROLA SZYMANOWSKIEGO,15,"HUĆKO MARIUSZ, ORŁOWSKI TOMASZ",2023-09-03
369,KARPACKA,2B,TOKARZ ZBIGNIEW,2028-07-04
370,KAWIORY,26,KIJOWSKI PIOTR,2030-03-03
371,KAZIMIERZA BRODZIŃSKIEGO,3,AGENCJA PROMOCJI MIAST I REGIONÓW SPÓŁKA Z O.O.,2023-06-19
372,KAZIMIERZA BRODZIŃSKIEGO,3,SYRYTCZYK JERZY,2028-09-08
373,KAZIMIERZA BRODZIŃSKIEGO,4/U2,GAWRYLUK MIROSŁAW,2030-11-08
374,KAZIMIERZA WIELKIEGO,105,MAXUS SPÓŁKA Z O.O. SPÓLKA KOMANDYTOWA,2030-08-30
375,KAZIMIERZA WYKI,10A,GASTRONOMIA WYKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-13
376,KIJANKI,2,NARA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-07-01
377,KOBIERZYŃSKA,47,SYMPOZJUM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-12
378,KOBIERZYŃSKA,142,SITKO ANNA,2027-02-21
379,KOBIERZYŃSKA,175,"ŁAPTAŚ MAGDALENA, SWAJDO PAWEŁ",2027-06-03
380,KOBIERZYŃSKA,139A,LOCUS VINI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-11-18
381,KOBIERZYŃSKA,142 A/1,"WADOWSKA MARTA, WADOWSKI MATEUSZ",2027-06-06
382,KOLETEK,9,MUNDIVIE SPÓŁKA AKCYJNA,2028-08-06
383,KOLETEK,11,SZCZYGIELSKA MARCELINA,2029-04-27
384,KOLETEK,20,"PRZEBINDA ZBIGNIEW, PRZEBINDA MONIKA",2029-04-15
385,KOLISTA,12,ZALECH GRZEGORZ,2030-05-08
386,KOLNA,2,KRAKOWSKI KLUB KAJAKOWY,2023-04-17
387,KONFEDERACKA,4,KADORO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-23
388,KONFEDERACKA,4,SENIK-DEMENTIEVA SPÓŁKA JAWNA,2028-09-15
389,KONFEDERACKA,4,KADORO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-07
390,KORDIANA,19,LEDWOS PRZEMYSŁAW,2027-02-28
391,KORNELA MAKUSZYŃSKIEGO,2,PIKOR BARTŁOMIEJ,2023-08-04
392,KORNELA MAKUSZYŃSKIEGO,30,WRT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-05-04
393,KOSOCICKA,105A,SKÓRKA KATARZYNA,2028-03-09
394,KOSYNIERÓW,5,ANTON SEBASTIAN,2030-02-28
395,KOTLARSKA,2/6 B,GETIT SPÓŁKA Z OGREANICZONA ODPOWIEDZIALNOŚCIĄ,2024-07-05
396,KOZIA,22,JAO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-22
397,KRAKOWSKA,10,PRIMIVITO SPÓŁKA Z O.O.,2030-06-28
398,KRAKOWSKA,20,KACZMARCZYK OLIWIA,2026-10-24
399,KRAKOWSKA,27,"NOLIO CZEPIEC - GOLAŃSKA, GOSTYLLA SPÓŁKA JAWNA",2026-01-14
400,KRAKOWSKA,28,HTI SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-23
401,KRAKOWSKA,41,MARCHWIŃSKI JANUSZ,2029-12-29
402,KRAKOWSKA,5/3U,GALILEO JURZYSTA KRAMARCZYK PYKA SPÓŁAK JAWNA,2025-06-10
403,KRAKOWSKA,5/U25,CLUB CABARET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-01-17
404,KRAKOWSKA,5/U25,CLUB CABARET SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2023-02-01
405,KROWODERSKA,71,SKRZESZEWSKI MARCIN,2029-12-31
406,KROWODERSKA,21/2,MOZGAŁA ŁUKASZ,2029-11-15
407,KROWODERSKA,46 lok. LU 1,MAZA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILNOŚCIĄ,2030-05-15
408,KRÓLEWSKA,88,"TABAK AGATA, KOTALA JERZY",2025-09-18
409,KRÓLOWEJ JADWIGI,4,DUNIKOWSKA ZINAIDA,2030-03-03
410,KRÓLOWEJ JADWIGI,220,PROJEKT STRZELNICA M. BRĄGIEL R. ZIELIŃSKI SPÓŁKA JAWNA,2023-09-07
411,KRÓLOWEJ JADWIGI,223,SUSZKO WACŁAW,2029-02-15
412,KRÓLOWEJ JADWIGI,246,JANCZYK GRZEGORZ,2026-06-21
413,KRÓLOWEJ JADWIGI,248,CZEKAJ - GROCHOWSKA JUSTYNA,2023-02-28
414,KRÓLOWEJ JADWIGI,230A,NAWITO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-09-19
415,KRÓLOWEJ JADWIGI,252A,"ŻURAWSKA PAULINA, POLEK DANIEL",2030-05-19
416,KRUPNICZA,3,JUST MEAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-23
417,KRUPNICZA,6,NOWINA KONOPKA IWO,2023-04-14
418,KRUPNICZA,20,"DYNIA CAFE BAR KLIMEK, ŁODZIŃSKI SPÓŁKA JAWNA",2026-08-14
419,KRUPNICZA,24,MIKOSZ JOANNA,2030-05-19
420,KRUPNICZA,26,DYNIA CAFE BAR KLIMEK ŁODZIŃSKI SPÓŁKA JAWNA,2026-06-13
421,KRUPNICZA,9/2,TOBOŁA MARTA,2029-07-11
422,KRUPNICZA,12/U4,ANH DINH TRUONG,2023-11-20
423,KRUPNICZA,21A,FFS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-02-08
424,KRZYWA,7,EPOL HOLDING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILNOŚCIĄ,2023-12-31
425,KRZYWA,7,EPOL HOLDING SPÓŁKA Z O.O.,2030-11-13
426,KRZYWDA,37,"HPK SCHEJBAL, HOŁUBICZKO, OCHAB SPÓŁKA KOMANDYTOWA",2030-08-04
427,KSIĘCIA JÓZEFA,120,HUMENIUK MAGDALENA,2030-05-23
428,KSIĘCIA JÓZEFA,24A,KOLEJOWY KLUB WODNY 1929 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-01
429,KUPA,6,GOOD FUN MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPWOIEDZIALNOŚCIĄ,2030-03-20
430,KUPA,7,PERFECT HOTELS SPÓŁKA Z O. O.,2027-01-10
431,KUPA,12,TAIYO SPÓŁKA Z O.O.,2030-07-23
432,KUPA,15,PRIME STEAK SPÓŁKA Z O.O.,2030-12-08
433,KUPA,3/13,PROMOTION SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2024-09-29
434,KUPA,24/2,HAWRO MARCIN,2030-05-03
435,KURNIKI,3,ROYAL CURRY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-11-07
436,KURNIKI,3/-1,SROKA MATEUSZ,2023-09-16
437,KURNIKI,3/-1,SROKA MATEUSZ,2029-06-09
438,LEGIONÓW JÓZEFA PIŁSUDSKIEGO,17,LARIS SPÓŁKA Z O.O.,2030-07-14
439,LEGNICKA,3,"FIRMA HANDLOWA EWA WĄCŁAWSKA MAREK WĄCŁAWSKI SPÓŁKA JAWNA, .",2025-07-31
440,LEONA PETRAŻYCKIEGO,27,APRESTO WILCZYŃSKI SPÓŁKA KOMANDYTOWA,2030-04-06
441,LEONA PETRAŻYCKIEGO,27,APRESTO WILCZYŃSKI SPÓŁKA KOMANDYTOWA,2030-06-13
442,LEONA PETRAŻYCKIEGO,12C/1,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-06-16
443,LEONIDA TELIGI,27,"PYRCZAK ANETA, PYRCZAK PAWEŁ",2030-05-21
444,LEONIDA TELIGI,37,SIWY JÓZEF,2028-06-11
445,LIPOWA,3,ZACHARA MONIKA,2027-06-17
446,LIPOWA,3D,DK CIVIL ENGINEERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-09-01
447,LIPOWA,4A,707 RESTAURANTS SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2030-11-21
448,LIPOWA,4D,PROWALSKI MARCIN,2028-07-22
449,LIPOWA,4H,"MOCAK CAFE WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2028-05-20
450,LIPOWA,6F,"SIEWIOREK AGNIESZKA, JAROSZ JANUSZ",2028-06-09
451,LIPSKA,51,PATEJ KLAUDIA,2027-06-18
452,LUBICZ,5,CZEPCZYK DANIEL,2023-05-31
453,LUBICZ,9,SUNSHINE PROPERTY SPÓŁKA Z O.O.,2029-06-30
454,LUBICZ,42,NOSTKIEWICZ PAWEŁ,2023-06-24
455,LUBICZ,48,"ARS MODI M. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2029-11-12
456,LUBICZ,"17/B,J",BROWAR LUBICZ SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-30
457,LUBICZ,26/ RAKOWICKA 2,LAST SOLUTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-10-23
458,LWOWSKA,1,LWOWSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-09
459,LWOWSKA,2/1,GALAXY HOOKAH SPÓŁKA Z O.O.,2023-07-02
460,LWOWSKA,2/1,GALAXY HOOKAH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-11-07
461,LWOWSKA,4/1,PROMETRA SPÓŁKA Z O. O.,2025-08-09
462,LWOWSKA,1/LU10,CHEZ NICHOLAS SPÓŁKA Z O.O.,2023-03-21
463,LWOWSKA,15C,THE OWL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-04
464,ŁAGIEWNICKA,50C,SAPETA STEFAN,2029-06-08
465,ŁOBZOWSKA,3,THE STAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-10
466,ŁOBZOWSKA,8,HTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
467,ŁOBZOWSKA,17,SIMPLYSWEDEN SPÓŁKA Z O.O.,2030-08-04
468,ŁOBZOWSKA,20,KOSZKUL WIESŁAW,2030-09-14
469,ŁUŻYCKA,32E,MAJ PAWEŁ,2028-01-09
